gutenberg_id,text,stave
19337,"""Belle,"" said the husband, turning to his wife with a smile, ""I saw an",2
19337,"old friend of yours this afternoon.""",2
19337,,2
19337,"""Who was it?""",2
19337,,2
19337,"""Guess!""",2
19337,,2
19337,"""How can I? Tut, don't I know?"" she added in the same breath, laughing",2
19337,"as he laughed. ""Mr. Scrooge.""",2
19337,,2
19337,"""Mr. Scrooge it was. I passed his office window; and as it was not shut",2
19337,"up, and he had a candle inside, I could scarcely help seeing him. His",2
19337,"partner lies upon the point of death, I hear; and there he sat alone.",2
19337,"Quite alone in the world, I do believe.""",2
19337,,2
19337,"""Spirit!"" said Scrooge in a broken voice, ""remove me from this place.""",2
19337,,2
19337,"""I told you these were shadows of the things that have been,"" said the",2
19337,"Ghost. ""That they are what they are, do not blame me!""",2
19337,,2
19337,"""Remove me!"" Scrooge exclaimed. ""I cannot bear it!""",2
19337,,2
19337,"He turned upon the Ghost, and seeing that it looked upon him with a face",2
19337,in which in some strange way there were fragments of all the faces it,2
19337,"had shown him, wrestled with it.",2
19337,,2
19337,"""Leave me! Take me back! Haunt me no longer!""",2
19337,,2
19337,"In the struggle--if that can be called a struggle in which the Ghost,",2
19337,"with no visible resistance on its own part, was undisturbed by any",2
19337,effort of its adversary--Scrooge observed that its light was burning,2
19337,"high and bright; and dimly connecting that with its influence over him,",2
19337,"he seized the extinguisher cap, and by a sudden action pressed it down",2
19337,upon its head.,2
19337,,2
19337,"The Spirit dropped beneath it, so that the extinguisher covered its",2
19337,"whole form; but, though Scrooge pressed it down with all his force, he",2
19337,"could not hide the light, which streamed from under it in an unbroken",2
19337,flood upon the ground.,2
19337,,2
19337,"He was conscious of being exhausted, and overcome by an irresistible",2
19337,"drowsiness; and, further, of being in his own bedroom. He gave the cap a",2
19337,"parting squeeze, in which his hand relaxed; and had barely time to reel",2
19337,to bed before he sank into a heavy sleep.,2
19337,,2
19337,,2
19337,,2
19337,,2
19337,STAVE THREE,3
19337,,3
19337,THE SECOND OF THE THREE SPIRITS,3
19337,,3
19337,,3
19337,"Awaking in the middle of a prodigiously tough snore, and sitting up in",3
19337,"bed to get his thoughts together, Scrooge had no occasion to be told",3
19337,that the bell was again upon the stroke of One. He felt that he was,3
19337,"restored to consciousness in the right nick of time, for the especial",3
19337,purpose of holding a conference with the second messenger dispatched to,3
19337,"him through Jacob Marley's intervention. But, finding that he turned",3
19337,uncomfortably cold when he began to wonder which of his curtains this,3
19337,"new spectre would draw back, he put them every one aside with his own",3
19337,"hands, and, lying down again, established a sharp look-out all round the",3
19337,bed. For he wished to challenge the Spirit on the moment of its,3
19337,"appearance, and did not wish to be taken by surprise and made nervous.",3
19337,,3
19337,"Gentlemen of the free-and-easy sort, who plume themselves on being",3
19337,"acquainted with a move or two, and being usually equal to the time of",3
19337,"day, express the wide range of their capacity for adventure by observing",3
19337,that they are good for anything from pitch-and-toss to manslaughter;,3
19337,"between which opposite extremes, no doubt, there lies a tolerably wide",3
19337,and comprehensive range of subjects. Without venturing for Scrooge quite,3
19337,"as hardily as this, I don't mind calling on you to believe that he was",3
19337,"ready for a good broad field of strange appearances, and that nothing",3
19337,between a baby and a rhinoceros would have astonished him very much.,3
19337,,3
19337,"Now, being prepared for almost anything, he was not by any means",3
19337,"prepared for nothing; and consequently, when the bell struck One, and",3
19337,"no shape appeared, he was taken with a violent fit of trembling. Five",3
19337,"minutes, ten minutes, a quarter of an hour went by, yet nothing came.",3
19337,"All this time he lay upon his bed, the very core and centre of a blaze",3
19337,"of ruddy light, which streamed upon it when the clock proclaimed the",3
19337,"hour; and which, being only light, was more alarming than a dozen",3
19337,"ghosts, as he was powerless to make out what it meant, or would be at;",3
19337,and was sometimes apprehensive that he might be at that very moment an,3
19337,"interesting case of spontaneous combustion, without having the",3
19337,"consolation of knowing it. At last, however, he began to think--as you",3
19337,or I would have thought at first; for it is always the person not in the,3
19337,"predicament who knows what ought to have been done in it, and would",3
19337,"unquestionably have done it too--at last, I say, he began to think that",3
19337,the source and secret of this ghostly light might be in the adjoining,3
19337,"room, from whence, on further tracing it, it seemed to shine. This idea",3
19337,"taking full possession of his mind, he got up softly, and shuffled in",3
19337,his slippers to the door.,3
19337,,3
19337,"The moment Scrooge's hand was on the lock, a strange voice called him by",3
19337,"his name, and bade him enter. He obeyed.",3
19337,,3
19337,It was his own room. There was no doubt about that. But it had undergone,3
19337,a surprising transformation. The walls and ceiling were so hung with,3
19337,"living green, that it looked a perfect grove; from every part of which",3
19337,"bright gleaming berries glistened. The crisp leaves of holly, mistletoe,",3
19337,"and ivy reflected back the light, as if so many little mirrors had been",3
19337,scattered there; and such a mighty blaze went roaring up the chimney as,3
19337,"that dull petrifaction of a hearth had never known in Scrooge's time, or",3
19337,"Marley's, or for many and many a winter season gone. Heaped up on the",3
19337,"floor, to form a kind of throne, were turkeys, geese, game, poultry,",3
19337,"brawn, great joints of meat, sucking-pigs, long wreaths of sausages,",3
19337,"mince-pies, plum-puddings, barrels of oysters, red-hot chestnuts,",3
19337,"cherry-cheeked apples, juicy oranges, luscious pears, immense",3
19337,"twelfth-cakes, and seething bowls of punch, that made the chamber dim",3
19337,with their delicious steam. In easy state upon this couch there sat a,3
19337,"jolly Giant, glorious to see; who bore a glowing torch, in shape not",3
19337,"unlike Plenty's horn, and held it up, high up, to shed its light on",3
19337,Scrooge as he came peeping round the door.,3
19337,,3
19337,"""Come in!"" exclaimed the Ghost. ""Come in! and know me better, man!""",3
19337,,3
19337,"Scrooge entered timidly, and hung his head before this Spirit. He was",3
19337,"not the dogged Scrooge he had been; and, though the Spirit's eyes were",3
19337,"clear and kind, he did not like to meet them.",3
19337,,3
19337,"""I am the Ghost of Christmas Present,"" said the Spirit. ""Look upon me!""",3
19337,,3
19337,"Scrooge reverently did so. It was clothed in one simple deep green robe,",3
19337,"or mantle, bordered with white fur. This garment hung so loosely on the",3
19337,"figure, that its capacious breast was bare, as if disdaining to be",3
19337,"warded or concealed by any artifice. Its feet, observable beneath the",3
19337,"ample folds of the garment, were also bare; and on its head it wore no",3
19337,"other covering than a holly wreath, set here and there with shining",3
19337,icicles. Its dark brown curls were long and free; free as its genial,3
19337,"face, its sparkling eye, its open hand, its cheery voice, its",3
19337,"unconstrained demeanour, and its joyful air. Girded round its middle was",3
19337,"an antique scabbard; but no sword was in it, and the ancient sheath was",3
19337,eaten up with rust.,3
19337,,3
19337,"""You have never seen the like of me before!"" exclaimed the Spirit.",3
19337,,3
19337,"""Never,"" Scrooge made answer to it.",3
19337,,3
19337,"""Have never walked forth with the younger members of my family; meaning",3
19337,"(for I am very young) my elder brothers born in these later years?""",3
19337,pursued the Phantom.,3
19337,,3
19337,"""I don't think I have,"" said Scrooge. ""I am afraid I have not. Have you",3
19337,"had many brothers, Spirit?""",3
19337,,3
19337,"""More than eighteen hundred,"" said the Ghost.",3
19337,,3
19337,"""A tremendous family to provide for,"" muttered Scrooge.",3
19337,,3
19337,The Ghost of Christmas Present rose.,3
19337,,3
19337,"""Spirit,"" said Scrooge submissively, ""conduct me where you will. I went",3
19337,"forth last night on compulsion, and I learnt a lesson which is working",3
19337,"now. To-night, if you have aught to teach me, let me profit by it.""",3
19337,,3
19337,"""Touch my robe!""",3
19337,,3
19337,"Scrooge did as he was told, and held it fast.",3
19337,,3
19337,"Holly, mistletoe, red berries, ivy, turkeys, geese, game, poultry,",3
19337,"brawn, meat, pigs, sausages, oysters, pies, puddings, fruit, and punch,",3
19337,"all vanished instantly. So did the room, the fire, the ruddy glow, the",3
19337,"hour of night, and they stood in the city streets on Christmas morning,",3
19337,"where (for the weather was severe) the people made a rough, but brisk",3
19337,"and not unpleasant kind of music, in scraping the snow from the pavement",3
19337,"in front of their dwellings, and from the tops of their houses, whence",3
19337,it was mad delight to the boys to see it come plumping down into the,3
19337,"road below, and splitting into artificial little snow-storms.",3
19337,,3
19337,"The house-fronts looked black enough, and the windows blacker,",3
